Date,91D.deposit,9M,1Y,18M,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,15Y,20Y
6/11/2014,2.65,2.66,2.67,2.7113,2.7525,2.8325,2.9025,2.96,3.0075,3.0525,3.1025,3.145,3.175,3.219,3.2565,3.3765
6/10/2014,2.65,2.66,2.6675,2.71,2.7475,2.825,2.8925,2.9475,2.995,3.0375,3.0875,3.1275,3.1575,3.199,3.239,3.359
6/9/2014,2.65,2.6625,2.6725,2.72,2.7675,2.85,2.924,2.9775,3.025,3.068,3.1175,3.1575,3.1875,3.2223,3.2623,3.3875
6/6/2014,2.65,2.6625,2.6725,2.72,2.765,2.8475,2.9175,2.9725,3.02,3.065,3.115,3.155,3.185,3.225,3.265,3.385
6/5/2014,2.65,2.6625,2.675,2.72,2.765,2.8475,2.9175,2.9725,3.02,3.0625,3.115,3.155,3.1825,3.22,3.26,3.38
6/4/2014,2.65,2.6625,2.6725,2.7175,2.7625,2.845,2.9125,2.965,3.01,3.0525,3.1,3.14,3.17,3.21,3.25,3.37
6/3/2014,2.65,2.6625,2.675,2.7175,2.7625,2.845,2.9125,2.9675,3.01,3.055,3.1,3.14,3.1725,3.205,3.245,3.365
6/2/2014,2.65,2.66,2.67,2.7175,2.7523,2.83,2.8913,2.94,3.0025,3.0249,3.09,3.13,3.1373,3.195,3.235,3.355
5/30/2014,2.65,2.66,2.67,2.7125,2.7502,2.83,2.8875,2.94,2.985,3.025,3.07,3.1075,3.1352,3.181,3.22,3.3415
5/29/2014,2.65,2.66,2.67,2.7125,2.75,2.8275,2.885,2.935,2.98,3.0175,3.0625,3.1,3.13,3.174,3.214,3.3335
5/28/2014,2.65,2.6625,2.6725,2.72,2.76,2.84,2.9025,2.955,3.0025,3.0425,3.0863,3.125,3.155,3.19,3.235,3.355
5/27/2014,2.65,2.665,2.678,2.725,2.7675,2.847,2.915,2.97,3.0175,3.057,3.0988,3.1375,3.168,3.213,3.247,3.372
5/26/2014,2.65,2.665,2.6775,2.7225,2.765,2.845,2.9125,2.9675,3.0125,3.0525,3.095,3.1325,3.1625,3.207,3.247,3.3623
5/23/2014,2.65,2.665,2.6765,2.7225,2.765,2.8475,2.915,2.97,3.015,3.055,3.0963,3.135,3.165,3.207,3.247,3.3623
5/22/2014,2.65,2.6688,2.68,2.7275,2.775,2.8575,2.925,2.9825,3.0275,3.0675,3.1063,3.145,3.175,3.2128,3.255,3.375
5/21/2014,2.65,2.6675,2.6775,2.7213,2.7625,2.845,2.91,2.965,3.01,3.0475,3.0875,3.125,3.155,3.19,3.233,3.352
5/20/2014,2.65,2.665,2.6775,2.72,2.765,2.845,2.915,2.97,3.015,3.055,3.095,3.135,3.1625,3.2075,3.2445,3.365
5/19/2014,2.65,2.6625,2.675,2.7175,2.76,2.84,2.9075,2.96,3,3.045,3.0825,3.1225,3.15,3.1878,3.23,3.35
5/16/2014,2.65,2.66,2.6725,2.715,2.7575,2.8375,2.905,2.9575,3,3.0425,3.085,3.125,3.1475,3.195,3.233,3.352
5/15/2014,2.65,2.6575,2.67,2.7113,2.7525,2.8325,2.8975,2.9475,2.99,3.0325,3.07,3.11,3.1375,3.175,3.213,3.332
5/14/2014,2.65,2.665,2.6775,2.7275,2.775,2.86,2.9325,2.99,3.0425,3.085,3.125,3.165,3.195,3.2375,3.275,3.395
5/13/2014,2.65,2.6675,2.68,2.73,2.78,2.8675,2.94,2.9975,3.05,3.0975,3.14,3.18,3.2075,3.255,3.2925,3.4125
5/12/2014,2.65,2.6625,2.675,2.7225,2.77,2.855,2.93,2.9875,3.0425,3.09,3.135,3.175,3.2025,3.2475,3.285,3.405
5/9/2014,2.65,2.66,2.6725,2.7188,2.765,2.8475,2.9225,2.9825,3.035,3.08,3.125,3.1625,3.19,3.235,3.2725,3.3925
5/8/2014,2.65,2.665,2.6775,2.725,2.7725,2.8625,2.9375,3,3.0525,3.1025,3.15,3.19,3.22,3.265,3.3025,3.4225
5/7/2014,2.65,2.6625,2.68,2.725,2.7725,2.865,2.94,3.0025,3.055,3.105,3.1525,3.1925,3.2225,3.2675,3.305,3.425
5/6/2014,2.65,2.665,2.6825,2.735,2.7825,2.88,2.965,3.0325,3.0875,3.1375,3.185,3.2275,3.2575,3.305,3.345,3.465
5/5/2014,2.65,2.665,2.6825,2.735,2.7825,2.88,2.965,3.0325,3.0875,3.1375,3.185,3.2275,3.2575,3.305,3.345,3.465
5/2/2014,2.65,2.665,2.6825,2.735,2.7825,2.88,2.965,3.0325,3.0875,3.1375,3.185,3.2275,3.2575,3.305,3.345,3.465
5/1/2014,2.65,2.67,2.695,2.7475,2.8,2.9,2.9825,3.05,3.105,3.155,3.2,3.24,3.275,3.3225,3.3625,3.4825
4/30/2014,2.65,2.67,2.695,2.7475,2.8,2.9,2.9825,3.05,3.105,3.155,3.2,3.24,3.275,3.3225,3.3625,3.4825
4/29/2014,2.65,2.675,2.7,2.7513,2.8025,2.9025,2.985,3.0588,3.11,3.1575,3.2025,3.2425,3.275,3.3225,3.3625,3.4825
4/28/2014,2.65,2.675,2.7,2.755,2.8075,2.905,2.985,3.055,3.11,3.16,3.205,3.245,3.2775,3.32,3.3575,3.4775
4/25/2014,2.65,2.675,2.7025,2.755,2.8075,2.905,2.985,3.0575,3.1125,3.1625,3.2075,3.2475,3.2775,3.32,3.3575,3.4775
4/24/2014,2.65,2.68,2.7075,2.765,2.82,2.92,3.0025,3.075,3.1325,3.1825,3.2275,3.2675,3.2975,3.34,3.375,3.495
4/23/2014,2.65,2.6825,2.71,2.7675,2.8225,2.9225,3.005,3.0748,3.135,3.1825,3.2275,3.2675,3.2975,3.34,3.375,3.495
4/22/2014,2.65,2.68,2.7075,2.765,2.8225,2.92,3.0025,3.075,3.1325,3.18,3.225,3.265,3.295,3.3375,3.3725,3.4925
4/21/2014,2.65,2.6825,2.71,2.77,2.8275,2.925,3.005,3.0775,3.135,3.1825,3.2275,3.2675,3.2975,3.34,3.3725,3.4925
4/18/2014,2.65,2.6838,2.71,2.7675,2.825,2.9225,2.9975,3.07,3.1275,3.175,3.22,3.26,3.2875,3.3275,3.36,3.48
4/17/2014,2.65,2.6775,2.7025,2.7575,2.81,2.9,2.975,3.05,3.105,3.155,3.1975,3.2375,3.2625,3.3025,3.335,3.455
4/16/2014,2.65,2.68,2.7075,2.7625,2.8175,2.9075,2.99,3.065,3.1225,3.175,3.22,3.2625,3.29,3.3325,3.3625,3.4825
4/15/2014,2.65,2.6775,2.7,2.7575,2.8125,2.9025,2.985,3.065,3.1175,3.17,3.215,3.2575,3.285,3.3275,3.3575,3.4775
4/14/2014,2.65,2.675,2.695,2.75,2.805,2.895,2.9775,3.0525,3.1125,3.165,3.21,3.2525,3.2825,3.325,3.355,3.475
4/11/2014,2.65,2.67,2.69,2.7425,2.795,2.8875,2.9725,3.05,3.11,3.165,3.21,3.2525,3.285,3.325,3.355,3.475
4/10/2014,2.65,2.6625,2.6825,2.7375,2.7925,2.89,2.98,3.06,3.12,3.175,3.22,3.2625,3.2975,3.3375,3.3675,3.4875
4/9/2014,2.65,2.6575,2.6775,2.73,2.7825,2.885,2.975,3.0475,3.11,3.1625,3.2075,3.25,3.285,3.325,3.355,3.475
4/8/2014,2.65,2.6625,2.6825,2.74,2.7975,2.9,2.9875,3.0675,3.135,3.1875,3.2325,3.275,3.3125,3.35,3.38,3.5
4/7/2014,2.65,2.6575,2.68,2.7375,2.795,2.9,2.9875,3.065,3.135,3.19,3.235,3.2775,3.315,3.3525,3.3825,3.5025
4/4/2014,2.65,2.665,2.6875,2.75,2.8125,2.92,3.01,3.095,3.16,3.215,3.255,3.3,3.3425,3.38,3.41,3.53
4/3/2014,2.65,2.6625,2.685,2.7475,2.81,2.9175,3.01,3.0925,3.16,3.215,3.255,3.3,3.34,3.3775,3.4075,3.5275
4/2/2014,2.65,2.665,2.685,2.745,2.805,2.91,3,3.08,3.1475,3.2,3.24,3.285,3.325,3.36,3.39,3.51
4/1/2014,2.65,2.66,2.68,2.7375,2.7975,2.9,2.985,3.0625,3.1275,3.1775,3.2175,3.2625,3.3,3.335,3.365,3.485
3/31/2014,2.65,2.66,2.68,2.735,2.795,2.8975,2.98,3.058,3.1225,3.1725,3.2175,3.26,3.2925,3.3275,3.3575,3.4775
3/28/2014,2.65,2.6625,2.68,2.735,2.79,2.89,2.975,3.0515,3.115,3.165,3.21,3.2525,3.2875,3.3225,3.3525,3.4725
3/27/2014,2.65,2.66,2.68,2.7375,2.795,2.895,2.985,3.065,3.13,3.1825,3.235,3.2775,3.3075,3.3425,3.3725,3.4925
3/26/2014,2.65,2.6625,2.685,2.7425,2.8,2.9025,2.9925,3.075,3.1375,3.1925,3.245,3.2875,3.3175,3.352,3.383,3.4978
3/25/2014,2.65,2.66,2.68,2.735,2.7925,2.895,2.985,3.063,3.13,3.185,3.2375,3.28,3.3125,3.3475,3.375,3.495
3/24/2014,2.65,2.665,2.685,2.74,2.7975,2.9,2.99,3.073,3.1375,3.1925,3.2475,3.29,3.325,3.36,3.3875,3.5075
3/21/2014,2.65,2.665,2.685,2.74,2.795,2.895,2.985,3.064,3.1325,3.185,3.24,3.2825,3.3175,3.3525,3.38,3.5
3/20/2014,2.65,2.66,2.6775,2.7275,2.7775,2.875,2.965,3.0475,3.1125,3.17,3.2225,3.265,3.3,3.335,3.3625,3.4825
3/19/2014,2.65,2.6463,2.6613,2.705,2.7488,2.845,2.935,3.0153,3.0863,3.1425,3.1988,3.2413,3.2713,3.3085,3.3365,3.456
3/18/2014,2.65,2.65,2.6675,2.7125,2.76,2.8575,2.9475,3.0325,3.1013,3.1575,3.2125,3.255,3.2875,3.32,3.352,3.4673
3/17/2014,2.65,2.655,2.67,2.7175,2.7625,2.8625,2.9525,3.0375,3.0975,3.16,3.205,3.2475,3.2825,3.3128,3.345,3.46
3/14/2014,2.65,2.6475,2.6625,2.6988,2.74,2.8375,2.925,3.005,3.0675,3.1275,3.175,3.215,3.2475,3.284,3.3115,3.431
3/13/2014,2.65,2.66,2.675,2.7225,2.77,2.875,2.97,3.0575,3.1288,3.185,3.2363,3.2788,3.31,3.345,3.372,3.492
3/12/2014,2.65,2.66,2.675,2.725,2.7725,2.88,2.975,3.0625,3.1338,3.19,3.2413,3.2838,3.3175,3.351,3.379,3.4985
3/11/2014,2.65,2.665,2.68,2.73,2.78,2.89,2.9875,3.075,3.1388,3.1975,3.2488,3.2913,3.32,3.3565,3.384,3.504
3/10/2014,2.65,2.6625,2.6775,2.7275,2.7775,2.8875,2.985,3.0725,3.1338,3.19,3.2438,3.2838,3.3125,3.3423,3.37,3.495
3/7/2014,2.65,2.6625,2.6775,2.7275,2.78,2.8875,2.9875,3.077,3.14,3.2,3.25,3.29,3.3175,3.3525,3.38,3.5
3/6/2014,2.65,2.66,2.6775,2.7275,2.78,2.8875,2.985,3.075,3.135,3.1975,3.245,3.285,3.32,3.3473,3.375,3.495
3/5/2014,2.65,2.6625,2.68,2.7325,2.785,2.8925,2.99,3.0775,3.14,3.2025,3.2525,3.2925,3.325,3.36,3.3875,3.5075
3/4/2014,2.65,2.6713,2.685,2.7375,2.79,2.9,2.9975,3.0865,3.1525,3.2175,3.2675,3.31,3.345,3.38,3.4075,3.5275
3/3/2014,2.65,2.665,2.685,2.735,2.7875,2.895,2.9925,3.0745,3.1425,3.2075,3.2575,3.3,3.335,3.3725,3.4,3.52
2/28/2014,2.65,2.6375,2.6525,2.7,2.75,2.85,2.9425,3.024,3.0925,3.1525,3.2025,3.245,3.2775,3.3125,3.34,3.46
2/27/2014,2.65,2.6425,2.6575,2.705,2.7575,2.8575,2.945,3.0275,3.095,3.155,3.205,3.2475,3.28,3.315,3.34,3.46
2/26/2014,2.65,2.6425,2.6575,2.705,2.7575,2.8625,2.9525,3.0325,3.1,3.16,3.21,3.2525,3.2875,3.32,3.3475,3.4675
2/25/2014,2.65,2.6463,2.66,2.7075,2.7625,2.86,2.94,3.015,3.0825,3.1375,3.1875,3.2275,3.26,3.2925,3.32,3.44
2/24/2014,2.65,2.6488,2.66,2.7125,2.7725,2.87,2.95,3.0235,3.09,3.1475,3.1975,3.2375,3.27,3.3025,3.335,3.455
2/21/2014,2.65,2.6475,2.66,2.715,2.775,2.8775,2.96,3.039,3.105,3.165,3.2175,3.255,3.2875,3.32,3.355,3.475
2/20/2014,2.65,2.65,2.66,2.7088,2.7625,2.86,2.94,3.0195,3.0825,3.14,3.1925,3.2275,3.26,3.295,3.33,3.4525
2/19/2014,2.65,2.65,2.66,2.71,2.7625,2.86,2.9425,3.0235,3.0875,3.145,3.1975,3.2325,3.265,3.3025,3.34,3.4625
2/18/2014,2.65,2.65,2.66,2.7125,2.7625,2.8625,2.9475,3.03,3.095,3.1575,3.21,3.2475,3.2825,3.32,3.355,3.48
2/17/2014,2.65,2.6475,2.6575,2.705,2.7525,2.8425,2.9225,3.0055,3.0675,3.13,3.1825,3.22,3.2575,3.295,3.3325,3.4575
2/14/2014,2.65,2.6463,2.655,2.7,2.7425,2.835,2.915,3,3.065,3.1275,3.18,3.2175,3.255,3.295,3.335,3.4775
2/13/2014,2.65,2.6425,2.6525,2.695,2.735,2.83,2.9225,3.0095,3.0775,3.14,3.195,3.235,3.2725,3.3075,3.3425,3.485
2/12/2014,2.65,2.6425,2.6525,2.6975,2.7425,2.8425,2.94,3.0345,3.105,3.17,3.2275,3.27,3.3075,3.3425,3.375,3.5175
2/11/2014,2.65,2.6425,2.655,2.695,2.7375,2.835,2.93,3.0265,3.105,3.1675,3.2225,3.265,3.3025,3.3375,3.37,3.5125
2/10/2014,2.65,2.645,2.6575,2.7,2.745,2.8475,2.945,3.0488,3.1225,3.185,3.2425,3.285,3.325,3.365,3.39,3.5325
2/7/2014,2.65,2.6475,2.66,2.705,2.7525,2.86,2.9625,3.0565,3.1375,3.2025,3.26,3.3025,3.3425,3.3825,3.4075,3.55
2/6/2014,2.65,2.6475,2.66,2.7,2.7425,2.84,2.935,3.0265,3.1025,3.1675,3.225,3.2675,3.305,3.345,3.37,3.5125
2/5/2014,2.65,2.65,2.6625,2.705,2.745,2.84,2.935,3.0225,3.105,3.17,3.2275,3.2725,3.3125,3.35,3.3725,3.515
