Date,1M,2M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,7Y,10Y
4/16/2012,8.425,8.4,8.3,8.1,8.025,7.94,7.605,7.605,7.655,7.7025,7.7925,7.88
4/13/2012,8.4,8.375,8.3,8.1,8.025,7.92,7.6025,7.6275,7.6675,7.7128,7.8075,7.9053
4/12/2012,8.45,8.35,8.325,8.15,8.06,7.95,7.6325,7.6575,7.6975,7.75,7.8528,7.9553
4/11/2012,8.5,8.4,8.325,8.15,8.06,7.985,7.67,7.6875,7.755,7.7828,7.86,7.9575
4/10/2012,8.5,8.4,8.325,8.135,8.06,7.97,7.62,7.645,7.675,7.73,7.8353,7.9228
4/9/2012,8.5,8.425,8.325,8.135,8.06,7.9875,7.655,7.6825,7.7325,7.7675,7.8703,7.9578
4/6/2012,8.45,8.4,8.325,8.135,8.06,8.01,7.6878,7.7248,7.7753,7.8323,7.9403,7.98
4/5/2012,8.45,8.4,8.325,8.135,8.06,8.01,7.6873,7.7248,7.7748,7.8323,7.9398,7.98
4/4/2012,8.45,8.4,8.325,8.135,8.06,8.01,7.69,7.73,7.7775,7.835,7.9398,7.98
4/3/2012,8.525,8.45,8.325,8.175,8.1,8.045,7.7175,7.7575,7.815,7.8675,7.955,8.07
4/2/2012,8.6,8.425,8.3,8.15,8.075,8.0375,7.685,7.72,7.77,7.825,7.9003,7.98
3/30/2012,8.6,8.425,8.3,8.15,8.075,8.0375,7.685,7.72,7.77,7.825,7.9003,7.98
3/29/2012,8.975,8.75,8.65,8.375,8.25,8.0898,7.7025,7.74,7.7853,7.815,7.8953,7.9775
3/28/2012,9.05,8.8,8.65,8.375,8.25,8.1425,7.73,7.76,7.8125,7.85,7.91,7.98
3/27/2012,9.1,8.825,8.65,8.375,8.25,8.1485,7.745,7.7175,7.75,7.773,7.86,7.95
3/26/2012,9.05,8.85,8.65,8.375,8.25,8.145,7.74,7.72,7.75,7.77,7.8603,7.9525
3/23/2012,9.05,8.85,8.65,8.39,8.25,8.16,7.74,7.72,7.7253,7.7378,7.825,7.928
3/22/2012,9.025,8.85,8.65,8.39,8.25,8.16,7.74,7.72,7.72,7.7325,7.9,7.928
3/21/2012,9,8.85,8.7,8.4,8.25,8.2025,7.7703,7.7525,7.7825,7.79,7.895,8.0128
3/20/2012,9,8.85,8.8,8.45,8.25,8.2275,7.8148,7.795,7.8328,7.845,7.9503,8.045
3/19/2012,9.025,8.85,8.8,8.45,8.25,8.235,7.815,7.84,7.8275,7.845,7.9353,8.0253
3/16/2012,9.05,8.85,8.8,8.45,8.25,8.245,7.825,7.805,7.83,7.855,7.89,8.05
3/15/2012,9.025,8.875,8.8,8.45,8.25,8.2103,7.775,7.775,7.785,7.8,7.8925,7.9825
3/14/2012,8.95,8.75,8.8,8.45,8.25,8.063,7.6825,7.6875,7.7125,7.73,7.8153,7.91
3/13/2012,9,8.8,8.8,8.45,8.25,8.1025,7.7,7.68,7.7025,7.7325,7.825,7.9128
3/12/2012,9.1,8.8,8.8,8.45,8.3,8.135,7.72,7.67,7.73,7.7123,7.8125,7.9025
3/9/2012,9.225,8.9,8.8,8.45,8.3,8.205,7.745,7.6503,7.645,7.65,7.7553,7.8428
3/8/2012,9.225,8.9,8.8,8.45,8.275,8.17,7.67,7.575,7.565,7.56,7.6453,7.7353
3/7/2012,9.225,8.9,8.8,8.45,8.275,8.16,7.655,7.56,7.55,7.54,7.635,7.71
3/6/2012,9.25,9,8.8,8.45,8.275,8.16,7.6475,7.545,7.5325,7.5275,7.6203,7.6953
3/5/2012,9.25,9,8.8,8.45,8.3,8.175,7.67,7.57,7.56,7.535,7.635,7.71
3/2/2012,9.35,9,8.8,8.45,8.3,8.16,7.6603,7.5625,7.55,7.545,7.6303,7.715
3/1/2012,8.875,9,8.8,8.45,8.3,8.18,7.6725,7.558,7.55,7.545,7.625,7.7075
2/29/2012,9.25,9.15,8.8,8.45,8.3,8.148,7.65,7.533,7.538,7.525,7.6178,7.705
2/28/2012,9.05,9.025,8.85,8.5,8.325,8.195,7.6775,7.55,7.545,7.5475,7.6253,7.71
2/27/2012,8.95,9.05,8.85,8.5,8.325,8.21,7.69,7.565,7.555,7.5575,7.69,7.78
2/24/2012,8.95,9.05,8.85,8.45,8.27,8.15,7.6775,7.578,7.5728,7.5703,7.6525,7.74
2/23/2012,9,9.05,8.85,8.45,8.27,8.1675,7.6825,7.585,7.5828,7.59,7.6578,7.7453
2/22/2012,8.95,9,8.825,8.45,8.235,8.1375,7.6475,7.5475,7.545,7.545,7.62,7.6953
2/21/2012,8.9,9,8.8,8.475,8.275,8.0725,7.5675,7.4553,7.4525,7.4625,7.5578,7.63
2/20/2012,8.875,9,8.8,8.475,8.275,8.09,7.58,7.4625,7.4575,7.465,7.5575,7.63
2/17/2012,8.875,9,8.8,8.475,8.275,8.09,7.585,7.4625,7.4575,7.465,7.55,7.625
2/16/2012,8.875,9,8.7,8.38,8.215,8.0803,7.5575,7.4328,7.4228,7.4253,7.525,7.6075
2/15/2012,8.875,9,8.7,8.41,8.215,8.0803,7.5575,7.4328,7.4228,7.4253,7.525,7.6075
2/14/2012,8.875,9,8.75,8.405,8.225,8.07,7.5275,7.39,7.375,7.38,7.545,7.625
2/13/2012,8.925,9.125,8.8,8.48,8.28,8.125,7.5925,7.4578,7.453,7.453,7.5375,7.62
2/10/2012,8.925,9.075,8.8,8.475,8.295,8.134,7.61,7.4875,7.4725,7.47,7.5453,7.6328
2/9/2012,8.9,9.05,8.8,8.53,8.355,8.215,7.675,7.5425,7.535,7.535,7.6153,7.7
2/8/2012,8.875,9.05,8.775,8.495,8.3,8.165,7.65,7.52,7.5103,7.5153,7.5928,7.6775
2/7/2012,8.8,8.9,8.7,8.47,8.265,8.105,7.57,7.4375,7.435,7.4325,7.505,7.5878
2/6/2012,8.775,8.925,8.7,8.43,8.23,8.065,7.54,7.4148,7.408,7.405,7.4903,7.575
2/3/2012,8.775,8.925,8.725,8.42,8.22,8.055,7.525,7.3925,7.385,7.385,7.4603,7.5478
2/2/2012,8.825,8.95,8.75,8.44,8.245,8.0925,7.55,7.425,7.415,7.415,7.498,7.5853
2/1/2012,8.825,8.95,8.7,8.48,8.29,8.1225,7.575,7.4425,7.425,7.4275,7.52,7.6078
1/31/2012,8.825,8.85,8.775,8.515,8.325,8.175,7.6,7.4625,7.4425,7.445,7.5253,7.608
1/30/2012,8.85,8.75,8.75,8.46,8.265,8.115,7.52,7.3975,7.3925,7.39,7.4753,7.5653
1/27/2012,8.85,8.75,8.665,8.43,8.295,8.1478,7.605,7.54,7.52,7.53,7.608,7.7128
1/26/2012,8.85,8.75,8.65,8.42,8.25,8.085,7.585,7.49,7.485,7.5025,7.618,7.7003
1/25/2012,8.775,8.75,8.6,8.47,8.245,8.085,7.585,7.49,7.485,7.5025,7.618,7.7003
1/24/2012,8.85,8.75,8.625,8.41,8.215,8.04,7.575,7.56,7.5225,7.5425,7.658,7.7628
1/23/2012,8.9,8.775,8.7,8.4,8.22,7.95,7.535,7.4553,7.43,7.4703,7.608,7.6953
1/20/2012,8.9,8.75,8.7,8.375,8.19,8.075,7.6,7.52,7.485,7.53,7.613,7.713
1/19/2012,8.875,8.75,8.54,8.37,8.2,8.0275,7.525,7.455,7.4375,7.445,7.578,7.6753
1/18/2012,8.875,8.7,8.64,8.37,8.195,8.035,7.525,7.445,7.43,7.445,7.573,7.6703
1/17/2012,8.8,8.65,8.62,8.41,8.255,8.06,7.545,7.49,7.47,7.505,7.638,7.7428
1/16/2012,8.75,8.575,8.6,8.295,8.1,7.93,7.415,7.3725,7.3775,7.415,7.558,7.75
1/13/2012,8.75,8.55,8.54,8.225,8.02,7.865,7.3548,7.3128,7.328,7.3653,7.505,7.625
1/12/2012,8.75,8.55,8.54,8.24,8.0425,7.8648,7.38,7.33,7.3553,7.3953,7.55,7.6475
1/11/2012,8.75,8.55,8.51,8.27,8.0175,7.8498,7.41,7.36,7.39,7.4128,7.54,7.6725
1/10/2012,8.75,8.525,8.51,8.15,7.96,7.78,7.34,7.3,7.34,7.4,7.565,7.6675
1/9/2012,8.75,8.5,8.47,8.12,7.88,7.7375,7.285,7.2528,7.2903,7.3375,7.485,7.68
1/6/2012,8.75,8.5,8.5,8.125,7.84,7.6928,7.2653,7.2253,7.2703,7.3328,7.465,7.595
1/5/2012,8.75,8.525,8.44,8.085,7.83,7.675,7.25,7.218,7.2578,7.3203,7.49,7.625
1/4/2012,8.775,8.5,8.44,8.035,7.805,7.6523,7.2353,7.24,7.29,7.36,7.49,7.635
1/3/2012,8.875,8.485,8.425,7.97,7.73,7.6173,7.2003,7.1578,7.2148,7.2778,7.465,7.6075
1/2/2012,8.95,8.625,8.46,7.96,7.76,7.6503,7.238,7.168,7.228,7.3028,7.49,7.635
12/30/2011,8.95,8.625,8.46,7.97,7.79,7.7153,7.3028,7.2503,7.338,7.425,7.65,7.81
12/29/2011,8.925,8.65,8.46,8.04,7.835,7.73,7.3025,7.2425,7.285,7.335,7.525,7.665
12/28/2011,8.8,8.625,8.46,8.08,7.925,7.7423,7.3073,7.25,7.3,7.3228,7.473,7.56
12/27/2011,8.65,8.6,8.48,8.105,7.885,7.76,7.35,7.2703,7.2903,7.3503,7.473,7.5803
12/26/2011,8.65,8.6,8.475,8.08,7.85,7.7323,7.2625,7.1953,7.2353,7.2928,7.43,7.5075
12/23/2011,8.65,8.6,8.475,8.12,7.85,7.7303,7.255,7.1878,7.2278,7.2828,7.415,7.5
12/22/2011,8.65,8.6,8.475,8.05,7.845,7.71,7.235,7.1875,7.22,7.2625,7.395,7.48
12/21/2011,8.65,8.6,8.46,8.07,7.795,7.68,7.22,7.1575,7.2,7.24,7.373,7.458
12/20/2011,8.65,8.6,8.48,8.05,7.8275,7.685,7.1853,7.1353,7.1678,7.2128,7.345,7.43
12/19/2011,8.625,8.575,8.29,7.945,7.7175,7.6038,7.16,7.088,7.1,7.1,7.295,7.38
12/16/2011,8.6,8.575,8.28,7.995,7.75,7.625,7.205,7.165,7.19,7.305,7.345,7.405
12/15/2011,8.575,8.56,8.315,8.025,7.825,7.718,7.3328,7.3028,7.338,7.3628,7.488,7.573
12/14/2011,8.6,8.57,8.315,8.07,7.8275,7.7103,7.298,7.2853,7.31,7.3328,7.448,7.533
12/13/2011,8.6,8.57,8.35,8,7.75,7.6648,7.2528,7.275,7.3225,7.385,7.408,7.488
12/12/2011,8.625,8.535,8.35,8.03,7.78,7.685,7.2625,7.25,7.275,7.29,7.3853,7.515
12/9/2011,8.625,8.535,8.375,8.085,7.89,7.71,7.26,7.25,7.25,7.27,7.457,7.543
12/8/2011,8.625,8.55,8.375,8.05,7.965,7.7173,7.2828,7.24,7.29,7.3128,7.43,7.4325
12/7/2011,8.65,8.6,8.4393,8.1239,7.99,7.8678,7.4053,7.3725,7.4025,7.41,7.528,7.613
12/6/2011,8.65,8.6,8.45,8.16,8.08,7.8728,7.4025,7.3875,7.395,7.4,7.515,7.54
12/5/2011,8.65,8.6,8.425,8.18,8.0475,7.88,7.4,7.4,7.4,7.4,7.45,7.54
12/2/2011,8.65,8.6,8.45,8.15,8.01,7.845,7.4,7.375,7.385,7.39,7.508,7.54
12/1/2011,8.6,8.6,8.52,8.18,8.0775,7.9125,7.48,7.4628,7.4728,7.4853,7.575,7.6
11/30/2011,8.625,8.6,8.545,8.235,8.11,7.99,7.48,7.4853,7.495,7.5003,7.608,7.682
11/29/2011,8.625,8.6,8.49,8.27,8.16,8.0803,7.5878,7.56,7.5625,7.5728,7.653,7.733
11/28/2011,8.625,8.6,8.505,8.29,8.195,8.0825,7.58,7.5575,7.5675,7.57,7.7,7.773
11/25/2011,8.625,8.6,8.5,8.29,8.18,8.0603,7.59,7.5503,7.555,7.5603,7.67,7.745
11/24/2011,8.6,8.55,8.5,8.3,8.18,8.0625,7.5925,7.545,7.5575,7.5575,7.663,7.738
11/23/2011,8.6,8.55,8.51,8.35,8.24,8.125,7.6075,7.5525,7.57,7.5875,7.683,7.758
11/22/2011,8.6,8.55,8.505,8.3225,8.2225,8.1248,7.6128,7.62,7.62,7.6103,7.708,7.778
11/21/2011,8.6,8.55,8.5,8.2925,8.185,8.125,7.5553,7.5078,7.5253,7.585,7.633,7.705
11/18/2011,8.6,8.55,8.49,8.265,8.15,8.085,7.5873,7.5303,7.538,7.5553,7.658,7.733
11/17/2011,8.6,8.56,8.55,8.32,8.19,8.08,7.525,7.475,7.4925,7.51,7.608,7.6728
11/16/2011,8.6,8.57,8.5,8.4025,8.2775,8.1375,7.5675,7.54,7.5625,7.575,7.678,7.753
11/15/2011,8.6,8.57,8.5,8.3825,8.2,8.12,7.5625,7.525,7.54,7.57,7.673,7.6878
11/14/2011,8.6,8.585,8.49,8.36,8.235,8.145,7.61,7.615,7.6025,7.6325,7.738,7.813
11/11/2011,8.6,8.585,8.5,8.37,8.275,8.145,7.62,7.615,7.625,7.605,7.733,7.8303
11/10/2011,8.6,8.6,8.575,8.49,8.35,8.2423,7.702,7.6878,7.71,7.7478,7.845,7.87
11/9/2011,8.6,8.6,8.575,8.475,8.34,8.2428,7.703,7.6878,7.71,7.7478,7.845,7.87
11/8/2011,8.55,8.55,8.535,8.515,8.38,8.2825,7.75,7.745,7.745,7.77,7.873,7.948
11/7/2011,8.55,8.55,8.55,8.5,8.37,8.2525,7.76,7.73,7.72,7.75,7.848,7.87
11/4/2011,8.55,8.55,8.55,8.5,8.37,8.2525,7.76,7.73,7.72,7.75,7.848,7.87
11/3/2011,8.55,8.55,8.55,8.5,8.33,8.215,7.67,7.6575,7.63,7.66,7.808,7.8653
11/2/2011,8.55,8.55,8.55,8.505,8.35,8.23,7.74,7.735,7.7328,7.75,7.84,7.87
11/1/2011,8.525,8.525,8.525,8.48,8.35,8.21,7.71,7.6925,7.715,7.715,7.818,7.87
10/31/2011,8.59,8.59,8.55,8.55,8.37,8.24,7.795,7.79,7.79,7.795,7.903,7.99
10/28/2011,8.5,8.5,8.56,8.53,8.355,8.2778,7.7875,7.795,7.813,7.8375,7.93,8.01
10/27/2011,8.5,8.5,8.5,8.47,8.28,8.12,7.61,7.605,7.64,7.6575,7.7478,7.8478
10/26/2011,8.5,8.5,8.5,8.47,8.28,8.12,7.615,7.605,7.645,7.6625,7.7478,7.853
10/25/2011,8.5,8.5,8.55,8.455,8.265,8.12,7.615,7.605,7.645,7.6625,7.7478,7.853
10/24/2011,8.54,8.54,8.59,8.57,8.4375,8.305,7.82,7.8,7.82,7.815,7.8953,7.95
10/21/2011,8.55,8.55,8.52,8.575,8.425,8.33,7.8375,7.815,7.82,7.82,7.923,8.003
10/20/2011,8.575,8.55,8.525,8.43,8.35,8.2425,7.73,7.74,7.745,7.75,7.853,7.928
10/19/2011,8.475,8.5,8.42,8.465,8.355,8.23,7.72,7.72,7.7025,7.735,7.843,7.918
10/18/2011,8.455,8.5,8.485,8.45,8.31,8.11,7.68,7.68,7.695,7.7,7.7675,7.88
10/17/2011,8.445,8.475,8.49,8.465,8.385,8.24,7.66,7.66,7.69,7.82,7.865,7.94
10/14/2011,8.44,8.445,8.51,8.415,8.31,8.19,7.74,7.66,7.76,7.78,7.82,7.9
10/13/2011,8.435,8.435,8.43,8.33,8.17,8.0763,7.6525,7.6525,7.6425,7.6653,7.775,7.86
10/12/2011,8.41,8.405,8.42,8.335,8.26,8.0603,7.6125,7.615,7.635,7.66,7.795,7.875
10/11/2011,8.39,8.38,8.365,8.25,8.16,8.035,7.595,7.6025,7.6175,7.635,7.74,7.83
10/10/2011,8.375,8.375,8.375,8.3,8.25,8.085,7.64,7.655,7.6875,7.715,7.825,7.91
10/7/2011,8.35,8.35,8.36,8.225,8.075,7.955,7.5,7.5375,7.5725,7.585,7.6775,7.7525
10/6/2011,8.35,8.3,8.32,8.25,7.99,7.898,7.4478,7.4503,7.4875,7.4928,7.575,7.64
10/5/2011,8.25,8.3,8.31,8.25,7.99,7.898,7.4478,7.4503,7.4875,7.4928,7.575,7.64
10/4/2011,8.35,8.35,8.325,8.195,8.02,7.86,7.413,7.4128,7.435,7.4375,7.52,7.59
10/3/2011,8.35,8.35,8.375,8.21,8.0375,7.9503,7.54,7.5263,7.5353,7.5378,7.6525,7.7025
9/30/2011,8.35,8.35,8.35,8.26,8.15,7.9925,7.5275,7.4878,7.4725,7.4675,7.52,7.415
9/29/2011,8.35,8.35,8.34,8.23,8.125,7.995,7.5275,7.4878,7.4725,7.4675,7.475,7.48
9/28/2011,8.35,8.35,8.34,8.19,8.025,7.8978,7.3778,7.3128,7.25,7.2578,7.315,7.355
9/27/2011,8.3,8.3,8.275,8.15,8,7.85,7.305,7.24,7.1878,7.18,7.22,7.255
9/26/2011,8.3,8.3,8.26,8.075,7.91,7.76,7.2,7.11,7.06,7.04,7.155,7.19
9/23/2011,8.3,8.3,8.25,8.14,7.9875,7.82,7.2373,7.1475,7.085,7.053,7.105,7.14
9/22/2011,8.3,8.3,8.3,8.21,8.025,7.8825,7.28,7.1875,7.115,7.08,7.13,7.17
9/21/2011,8.35,8.35,8.345,8.26,8.12,7.98,7.4028,7.3128,7.258,7.225,7.28,7.33
9/20/2011,8.35,8.35,8.3,8.25,8.11,7.985,7.425,7.3375,7.29,7.255,7.305,7.3425
9/19/2011,8.3,8.35,8.31,8.215,8.07,7.9403,7.3625,7.28,7.2275,7.205,7.245,7.285
9/16/2011,8.35,8.35,8.275,8.245,8.085,7.9575,7.39,7.3,7.2575,7.2275,7.275,7.3075
9/15/2011,8.2,8.175,7.91,8.03,7.94,7.7475,7.2475,7.175,7.135,7.115,7.15,7.18
9/14/2011,8.15,8.125,8.125,7.96,7.8075,7.66,7.1675,7.095,7.0528,7.04,7.075,7.145
9/13/2011,8.1,8.1,8.125,7.93,7.82,7.6473,7.13,7.05,7,7.01,7.065,7.1328
9/12/2011,8.1,8.1,8.08,7.84,7.77,7.6128,7.0925,7.025,6.9775,6.965,7.03,7.05
9/9/2011,8.1,8.1,8.025,7.845,7.77,7.63,7.1673,7.1173,7.0873,7.0798,7.14,7.2025
9/8/2011,8.1,8.1,8,7.86,7.75,7.605,7.1075,7.0675,7.0325,7.025,7.075,7.115
9/7/2011,8.125,8.125,8.05,7.875,7.75,7.6225,7.175,7.155,7.125,7.1225,7.175,7.2225
9/6/2011,8.15,8.15,8.125,7.885,7.785,7.6375,7.22,7.19,7.18,7.17,7.2625,7.275
9/5/2011,8.125,8.125,8.125,7.94,7.81,7.6625,7.23,7.195,7.18,7.165,7.19,7.23
9/2/2011,8.15,8.15,8.26,8.04,7.93,7.87,7.42,7.3703,7.34,7.323,7.3975,7.4175
9/1/2011,8.15,8.15,8.2,8.09,8.03,7.8728,7.4453,7.4178,7.3928,7.378,7.405,7.4375
8/31/2011,8.175,8.175,8.2,8.09,8.015,7.8728,7.4453,7.4178,7.3928,7.378,7.405,7.4375
8/30/2011,8.175,8.175,8.2,8.09,8.015,7.8728,7.4453,7.4178,7.388,7.378,7.405,7.4375
8/29/2011,8.15,8.125,8.115,8.02,7.94,7.862,7.4328,7.408,7.3853,7.3728,7.4,7.4325
8/26/2011,8.075,8.1,8.125,7.99,7.87,7.7753,7.3325,7.32,7.2925,7.2825,7.295,7.3325
8/25/2011,8.075,8.075,8.18,7.885,7.815,7.6853,7.2503,7.2503,7.248,7.2528,7.29,7.32
8/24/2011,8.075,8.075,8.075,7.9,7.755,7.6578,7.2225,7.2053,7.19,7.19,7.2175,7.2475
8/23/2011,8.075,8.075,8.1,7.945,7.95,7.758,7.2975,7.275,7.27,7.265,7.3,7.33
8/22/2011,8.1,8.1,8.13,7.9,7.77,7.7025,7.2275,7.1853,7.175,7.1425,7.1375,7.155
8/19/2011,8.125,8.125,8.125,7.85,7.8,7.628,7.158,7.088,7.063,7.0755,6.978,7.085
8/18/2011,8.125,8.125,8.23,7.985,7.865,7.748,7.2553,7.188,7.1528,7.1053,7.1,7.1
8/17/2011,8.125,8.125,8.2325,8.045,7.975,7.9103,7.4053,7.3353,7.2903,7.2628,7.28,7.28
8/16/2011,8.125,8.125,8.125,8.01,7.94,7.8903,7.3878,7.3353,7.2978,7.2728,7.28,7.28
8/15/2011,8.075,8,8.075,7.875,7.84,7.74,7.2353,7.1925,7.1703,7.138,7.145,7.15
8/12/2011,8.075,8,8.075,7.95,7.84,7.74,7.2353,7.1925,7.1703,7.138,7.145,7.15
8/11/2011,7.975,7.95,7.9,7.77,7.75,7.5228,7.0553,7.0453,7.0328,7.0328,7.0425,7.04
8/10/2011,7.975,7.975,7.975,7.73,7.58,7.5425,7.1575,7.14,7.15,7.16,7.1675,7.16
8/9/2011,8,8,7.975,7.8,7.66,7.6453,7.3325,7.3325,7.3303,7.3353,7.325,7.375
8/8/2011,8.075,8.075,8.125,7.89,7.86,7.7873,7.4375,7.4175,7.4403,7.4225,7.43,7.435
8/5/2011,8.125,8.125,8.16,8.08,8.02,8.0175,7.6048,7.5503,7.5273,7.5075,7.51,7.51
8/4/2011,8.15,8.2,8.26,8.27,8.24,8.253,7.8103,7.7153,7.648,7.61,7.6253,7.6103
8/3/2011,8.15,8.2,8.25,8.29,8.33,8.328,7.883,7.7828,7.6953,7.6603,7.635,7.63
8/2/2011,8.15,8.2,8.275,8.345,8.37,8.3653,7.9225,7.815,7.7153,7.675,7.675,7.6728
8/1/2011,8.175,8.175,8.225,8.355,8.395,8.4,8.0203,7.94,7.8428,7.8203,7.8553,7.8375
7/29/2011,8.175,8.2,8.26,8.325,8.3675,8.365,8.0378,7.9475,7.8775,7.8253,7.84,7.82
7/28/2011,8.15,8.225,8.25,8.35,8.385,8.385,8.07,7.965,7.9128,7.863,7.86,7.855
7/27/2011,8.16,8.2,8.25,8.35,8.39,8.4078,8.115,8.0305,7.9805,7.9203,7.89,7.9125
7/26/2011,8.15,8.175,8.22,8.19,8.295,8.2828,7.9953,7.9753,7.9653,7.954,7.973,7.944
7/25/2011,7.8,7.825,7.87,7.955,7.9625,7.9875,7.7775,7.7928,7.8103,7.8328,7.8575,7.9025
7/22/2011,7.8,7.825,7.9,7.955,7.925,8,7.805,7.8178,7.8428,7.8599,7.9175,7.96
7/21/2011,7.8,7.825,7.91,7.94,7.95,7.965,7.7675,7.778,7.8028,7.81,7.8553,7.8928
7/20/2011,7.725,7.775,7.82,7.9,7.92,7.965,7.765,7.768,7.7978,7.8078,7.84,7.88
7/19/2011,7.725,7.775,7.82,7.865,7.875,7.905,7.73,7.745,7.755,7.77,7.835,7.88
7/18/2011,7.725,7.775,7.82,7.87,7.9,7.92,7.72,7.73,7.75,7.76,7.75,7.805
7/15/2011,7.725,7.775,7.875,7.85,7.915,7.93,7.71,7.715,7.76,7.77,7.795,7.85
7/14/2011,7.725,7.775,7.9,7.9,7.95,7.925,7.725,7.735,7.745,7.755,7.87,7.84
7/13/2011,7.775,7.85,7.85,7.98,8.01,8.02,7.845,7.865,7.89,7.91,7.95,8
7/12/2011,7.775,7.85,7.925,7.935,7.945,7.97,7.78,7.79,7.82,7.835,7.95,8
7/11/2011,7.75,7.775,7.81,8.04,8.07,8.11,7.91,7.92,7.94,7.95,8,8.045
7/8/2011,7.75,7.775,7.925,8.08,8.09,8.17,7.975,7.995,8.005,8.015,8.12,8.175
7/7/2011,7.75,7.775,7.81,8.055,8.08,8.13,7.96,7.97,8,8.01,8.045,8.12
7/6/2011,7.75,7.775,7.925,8.035,8.08,8.105,7.935,7.94,7.95,7.965,8.045,8.12
7/5/2011,7.75,7.775,7.925,8.005,8.035,8.07,7.95,7.96,7.99,8.03,8.095,8.17
7/4/2011,7.75,7.75,7.905,8.04,8.0675,8.105,7.985,8,8.03,8.065,8.075,8.13
7/1/2011,7.75,7.8,7.925,8.065,8.07,8.115,7.98,7.99,8.02,8.045,8.075,8.13
6/30/2011,7.75,7.81,7.95,8.07,8.09,8.085,7.935,7.95,7.98,8.005,8.065,8.13
6/29/2011,7.75,7.8,7.9,8.02,8.035,8.095,7.935,7.945,7.97,7.995,8.065,8.13
6/28/2011,7.75,7.8,7.875,7.94,8.005,8.05,7.865,7.87,7.885,7.91,7.965,8.015
6/27/2011,7.725,7.775,7.81,7.965,7.97,8.005,7.8,7.82,7.83,7.825,7.93,7.99
6/24/2011,7.725,7.775,7.88,7.93,8.01,8.005,7.825,7.83,7.84,7.855,7.93,7.99
6/23/2011,7.75,7.8,7.88,7.98,8.025,8.035,7.885,7.895,7.91,7.935,7.995,8.045
6/22/2011,7.75,7.8,7.875,7.905,7.95,7.985,7.855,7.885,7.915,7.94,7.97,7.99
6/21/2011,7.75,7.8,7.865,7.915,7.915,7.955,7.8,7.81,7.845,7.855,7.92,8
6/20/2011,7.775,7.815,7.85,7.9,7.91,7.945,7.785,7.785,7.795,7.8,7.865,7.915
6/17/2011,7.775,7.8,7.89,7.89,7.905,7.95,7.785,7.785,7.79,7.825,7.835,7.93
6/16/2011,7.8,7.8,7.9,7.95,7.98,8,7.81,7.82,7.82,7.83,7.925,7.98
6/15/2011,7.8,7.8,7.875,8,8.04,8.115,7.965,7.98,8.01,8.035,8.06,8.11
6/14/2011,7.69,7.8,7.86,8,7.985,8.015,7.845,7.88,7.905,7.94,8.025,8.08
6/13/2011,7.69,7.8,7.775,7.82,7.835,7.88,7.725,7.76,7.79,7.825,7.875,7.97
6/10/2011,7.69,7.8,7.775,7.83,7.83,7.885,7.71,7.75,7.79,7.83,8,7.925
6/9/2011,7.7,7.775,7.775,7.85,7.85,7.905,7.765,7.795,7.845,7.895,7.96,8.01
6/8/2011,7.675,7.775,7.825,7.87,7.885,7.9,7.78,7.85,7.9,7.95,8.07,8.085
6/7/2011,7.675,7.775,7.9,7.915,7.89,8,7.9,7.97,8.02,8.07,8.15,8.2
6/6/2011,7.615,7.675,7.75,7.86,7.88,7.945,7.86,7.925,7.975,8.015,8.09,8.14
6/3/2011,7.615,7.675,7.775,7.84,7.86,7.945,7.855,7.91,7.95,8,8.07,8.12
6/2/2011,7.755,7.775,7.825,7.89,7.91,7.985,7.905,7.955,8,8,8.09,8.14
6/1/2011,7.625,7.8,7.9,8.025,8.04,8.11,8.05,8.11,8.14,8.19,8.285,8.395
5/31/2011,7.625,7.8,7.975,8.095,8.11,8.165,8.105,8.17,8.22,8.275,8.33,8.395
5/30/2011,7.625,7.775,7.875,8.05,8.105,8.185,8.135,8.18,8.22,8.275,8.335,8.37
5/27/2011,7.575,7.785,7.835,8.07,8.125,8.215,8.155,8.205,8.255,8.305,8.335,8.37
5/26/2011,7.575,7.775,7.8,8,8.025,8.115,8.075,8.15,8.21,8.275,8.33,8.37
5/25/2011,7.525,7.7,7.775,7.925,7.99,8.055,8.025,8.095,8.15,8.22,8.2325,8.37
5/24/2011,7.525,7.675,7.775,7.97,7.97,8.085,8.065,8.125,8.185,8.255,8.34,8.425
5/23/2011,7.525,7.675,7.79,7.975,7.995,8.085,8.065,8.16,8.22,8.285,8.34,8.425
5/20/2011,7.45,7.6,7.75,7.96,8.02,8.12,8.115,8.21,8.29,8.38,8.415,8.505
5/19/2011,7.45,7.6,7.75,7.98,8.005,8.12,8.115,8.22,8.29,8.375,8.425,8.5
5/18/2011,7.45,7.6,7.755,7.985,7.995,8.07,8.065,8.155,8.25,8.305,8.37,8.455
5/17/2011,7.45,7.575,7.61,7.915,7.98,8.06,8.06,8.14,8.195,8.275,8.37,8.455
5/16/2011,7.45,7.575,7.61,7.915,7.98,8.06,8.06,8.14,8.195,8.275,8.37,8.455
5/13/2011,7.425,7.575,7.75,7.92,7.995,8.035,8.04,8.155,8.205,8.295,8.4,8.545
5/12/2011,7.4,7.525,7.64,7.89,7.95,8.04,8.045,8.18,8.25,8.355,8.445,8.535
5/11/2011,7.4,7.525,7.64,7.93,7.99,8.125,8.145,8.29,8.41,8.51,8.615,8.74
